"subject","time","response","u","true_mu","true_sigma","true_theta","true_zeta"
"508","t3",0.676809833226061,0.750736690808615,0,1,0.8,0
"508","t4",0.170788862653144,0.567805106639287,0,1,0.8,0
"508","t5",0.8529107515236,0.803145600524263,0,1,0.8,0
"509","t1",0.381552037020002,0.648603166919202,0,1,NA,NA
"509","t2",0.975179199869776,0.835264311060124,0,1,0.8,0
"509","t3",0.901617125362309,0.816369854696779,0,1,0.8,0
"509","t4",0.414159471507572,0.660621339566098,0,1,0.8,0
"509","t5",-0.0481321477030888,0.480805462863053,0,1,0.8,0
"510","t1",-0.462704668367542,0.321788035798818,0,1,NA,NA
"510","t2",-0.264580115721847,0.395666469873936,0,1,0.8,0
"510","t3",-0.984804143658818,0.162360142441579,0,1,0.8,0
"510","t4",-0.209480530174973,0.417036566445867,0,1,0.8,0
"510","t5",-0.496414359131292,0.309801048128155,0,1,0.8,0
"511","t1",0.151084469704459,0.560045458376408,0,1,NA,NA
"511","t2",-0.548685407573134,0.291610681073734,0,1,0.8,0
"511","t3",0.0595798309527006,0.523754858802396,0,1,0.8,0
"511","t4",-0.254746127091746,0.399459593492878,0,1,0.8,0
"511","t5",0.423623638484747,0.664079843450035,0,1,0.8,0
"512","t1",-0.252814310534851,0.400205854326487,0,1,NA,NA
"512","t2",-0.258432955444235,0.398036392713838,0,1,0.8,0
"512","t3",-0.452928172963649,0.32530023171206,0,1,0.8,0
"512","t4",-0.884347981732844,0.188254197098652,0,1,0.8,0
"512","t5",0.588793648376683,0.722000146413169,0,1,0.8,0
"513","t1",-0.250327988677316,0.401166856754571,0,1,NA,NA
"513","t2",1.18615948276013,0.882220338181313,0,1,0.8,0
"513","t3",0.693479562510494,0.75599567638546,0,1,0.8,0
"513","t4",-0.752919537684022,0.225749133392342,0,1,0.8,0
"513","t5",-0.233226208613832,0.407792877704047,0,1,0.8,0
"514","t1",-1.21873421037568,0.111472544493154,0,1,NA,NA
"514","t2",-0.513533642514996,0.303789041886524,0,1,0.8,0
"514","t3",0.973918986085339,0.834951617036566,0,1,0.8,0
"514","t4",2.29039628111717,0.989000822538841,0,1,0.8,0
"514","t5",1.31756237313508,0.90617490580699,0,1,0.8,0
"515","t1",-0.407064110484938,0.341980451019481,0,1,NA,NA
"515","t2",0.645689267735097,0.740759693798699,0,1,0.8,0
"515","t3",0.465389557982452,0.679173744710484,0,1,0.8,0
"515","t4",0.894548885804697,0.814485856971446,0,1,0.8,0
"515","t5",0.287226993916269,0.613030740714569,0,1,0.8,0
"516","t1",0.100370834550892,0.539975038263947,0,1,NA,NA
"516","t2",0.524089808028036,0.699891961477984,0,1,0.8,0
"516","t3",0.389362409672464,0.651495962445382,0,1,0.8,0
"516","t4",0.543123264305448,0.706477532123323,0,1,0.8,0
"516","t5",0.454918037137937,0.675415896991528,0,1,0.8,0
"517","t1",0.503850334347994,0.692816723138094,0,1,NA,NA
"517","t2",1.00976927885274,0.84369707903496,0,1,0.8,0
"517","t3",0.0932014678343241,0.537128245848132,0,1,0.8,0
"517","t4",-0.685403815399958,0.246544568545967,0,1,0.8,0
"517","t5",-0.303321993096769,0.380822243568464,0,1,0.8,0
"518","t1",-0.536873345816704,0.295677551766858,0,1,NA,NA
"518","t2",-0.729240114593634,0.232927398513281,0,1,0.8,0
"518","t3",-0.724782513396256,0.234292732563793,0,1,0.8,0
"518","t4",0.174273387234473,0.56917469345195,0,1,0.8,0
"518","t5",-0.812297441451266,0.208310489159434,0,1,0.8,0
"519","t1",-0.850127754451405,0.197627031244338,0,1,NA,NA
"519","t2",-0.998729343716219,0.158962910892026,0,1,0.8,0
"519","t3",-0.427503174619361,0.334506436674028,0,1,0.8,0
"519","t4",0.305156294774852,0.619876441253718,0,1,0.8,0
"519","t5",-0.337960976712981,0.367696297669075,0,1,0.8,0
"520","t1",-2.04473816197461,0.020440339576453,0,1,NA,NA
"520","t2",-1.49489665932033,0.0674707071413115,0,1,0.8,0
"520","t3",-1.51366457103049,0.065055467521617,0,1,0.8,0
"520","t4",-1.92329128032987,0.0272217395270265,0,1,0.8,0
"520","t5",-1.30384883347044,0.0961425643582204,0,1,0.8,0
"521","t1",0.288321183797111,0.61344955349341,0,1,NA,NA
"521","t2",-0.827715432095496,0.203915838706288,0,1,0.8,0
"521","t3",0.566667644024464,0.714529996172757,0,1,0.8,0
"521","t4",0.291250489864443,0.614570124946951,0,1,0.8,0
"521","t5",0.246526767070365,0.59736275671596,0,1,0.8,0
"522","t1",0.902096860174258,0.816497291671112,0,1,NA,NA
"522","t2",0.877620907708803,0.809925260404685,0,1,0.8,0
"522","t3",0.260083879211759,0.602600463665958,0,1,0.8,0
"522","t4",0.279920981720463,0.610230935311274,0,1,0.8,0
"522","t5",0.558563333715254,0.711770115182539,0,1,0.8,0
"523","t1",0.482682645925263,0.685339456424117,0,1,NA,NA
"523","t2",0.676651926461664,0.75068658765841,0,1,0.8,0
"523","t3",0.307637844287192,0.620821039876624,0,1,0.8,0
"523","t4",0.189304109674876,0.575072762746297,0,1,0.8,0
"523","t5",0.495633821614078,0.689923607023647,0,1,0.8,0
"524","t1",0.951911346261919,0.829429027624428,0,1,NA,NA
"524","t2",0.350255055747372,0.636926354109968,0,1,0.8,0
"524","t3",0.904467634955896,0.817126255725035,0,1,0.8,0
"524","t4",0.590689265714585,0.722635679219721,0,1,0.8,0
"524","t5",0.471875414632393,0.681492141253647,0,1,0.8,0
"525","t1",1.32483779875327,0.90738752251491,0,1,NA,NA
"525","t2",1.04358747144192,0.851661854070041,0,1,0.8,0
"525","t3",0.707830246319802,0.760474659530632,0,1,0.8,0
"525","t4",0.93109697852419,0.824098299287126,0,1,0.8,0
"525","t5",0.497453925476248,0.690565506876568,0,1,0.8,0
"526","t1",-1.53794599611954,0.0620309098158032,0,1,NA,NA
"526","t2",-1.10908622818118,0.133696492691634,0,1,0.8,0
"526","t3",-1.69581209336287,0.0449607357523985,0,1,0.8,0
"526","t4",-0.194757757391862,0.422791296840698,0,1,0.8,0
"526","t5",-0.267816521911187,0.394420276253145,0,1,0.8,0
"527","t1",-0.836759890504129,0.201363773550838,0,1,NA,NA
"527","t2",0.224125110867335,0.588670023099916,0,1,0.8,0
"527","t3",0.00411818391655807,0.501642913038969,0,1,0.8,0
"527","t4",-0.0726714908531489,0.471033767774782,0,1,0.8,0
"527","t5",0.616195458226039,0.731117237181927,0,1,0.8,0
"528","t1",-1.28101909676962,0.100093479268253,0,1,NA,NA
"528","t2",-2.10433625201159,0.0176745629485317,0,1,0.8,0
"528","t3",-1.05278583239597,0.146219579818959,0,1,0.8,0
"528","t4",-0.564001899623703,0.286376419667596,0,1,0.8,0
"528","t5",-0.232356268980342,0.408130655874297,0,1,0.8,0
"529","t1",-0.0744780635556629,0.470314997714013,0,1,NA,NA
"529","t2",-0.7357678643981,0.230935990591296,0,1,0.8,0
"529","t3",-0.062658878202065,0.47501907172742,0,1,0.8,0
"529","t4",-0.546156715475174,0.292479108362441,0,1,0.8,0
"529","t5",1.00053024304594,0.841473015346578,0,1,0.8,0
"530","t1",-1.02551839136387,0.152559326030314,0,1,NA,NA
"530","t2",-0.92479410260333,0.17753650941923,0,1,0.8,0
"530","t3",-0.945136617721075,0.172294566470879,0,1,0.8,0
"530","t4",-0.563143561626643,0.286668565262994,0,1,0.8,0
"530","t5",-1.18356937443047,0.118291784753136,0,1,0.8,0
"531","t1",-1.26901053252831,0.102218653773889,0,1,NA,NA
"531","t2",-0.116630413631412,0.453576467800323,0,1,0.8,0
"531","t3",0.260549390215315,0.602779988727681,0,1,0.8,0
"531","t4",-0.479277945590844,0.315870454815581,0,1,0.8,0
"531","t5",-0.244911447725811,0.403262498791071,0,1,0.8,0
"532","t1",0.262614380506331,0.603576092515141,0,1,NA,NA
"532","t2",0.0648742502319028,0.525862938633882,0,1,0.8,0
"532","t3",0.065649529290484,0.526171572268465,0,1,0.8,0
"532","t4",0.573921316938283,0.716989476404343,0,1,0.8,0
"532","t5",0.895554816095361,0.814754711542444,0,1,0.8,0
"533","t1",-1.53087693749691,0.0628999050240964,0,1,NA,NA
"533","t2",-0.580441322001444,0.280808523018672,0,1,0.8,0
"533","t3",-0.769782457821222,0.220714473615606,0,1,0.8,0
"533","t4",-0.0306088202072726,0.487790753969388,0,1,0.8,0
"533","t5",0.153026032524841,0.560811126961004,0,1,0.8,0
"534","t1",0.608366408628323,0.72852775733918,0,1,NA,NA
"534","t2",0.724830385199762,0.765721953748891,0,1,0.8,0
"534","t3",-0.341174003029405,0.366486296510793,0,1,0.8,0
"534","t4",0.924506200656357,0.822388587690729,0,1,0.8,0
"534","t5",0.474341453414901,0.682371782267501,0,1,0.8,0
"535","t1",0.770240451552776,0.779421363724396,0,1,NA,NA
"535","t2",0.0881676856349748,0.535128299801895,0,1,0.8,0
"535","t3",-0.925941596520649,0.177238166287899,0,1,0.8,0
"535","t4",-1.46247585795177,0.0718054276532949,0,1,0.8,0
"535","t5",-2.50121906490298,0.00618832972349317,0,1,0.8,0
"536","t1",0.209014633840427,0.582781592616811,0,1,NA,NA
"536","t2",0.837412407246732,0.798819602991853,0,1,0.8,0
"536","t3",-0.0028934148745586,0.498845696082406,0,1,0.8,0
"536","t4",0.407483329474868,0.658173482212769,0,1,0.8,0
"536","t5",0.805292227648866,0.789674467068737,0,1,0.8,0
"537","t1",0.510656038519913,0.695204035611823,0,1,NA,NA
"537","t2",1.67997602055776,0.953519009314733,0,1,0.8,0
"537","t3",2.13558721270329,0.983643462690627,0,1,0.8,0
"537","t4",1.54402900350987,0.938709346751103,0,1,0.8,0
"537","t5",0.858644357348448,0.80473162112217,0,1,0.8,0
"538","t1",1.5891373328205,0.943985304562375,0,1,NA,NA
"538","t2",1.72639862770273,0.957862138746908,0,1,0.8,0
"538","t3",2.44274258065715,0.992711935001929,0,1,0.8,0
"538","t4",1.85715670170677,0.968355568455055,0,1,0.8,0
"538","t5",1.49924617258874,0.933095109606391,0,1,0.8,0
"539","t1",0.897219300752668,0.815199045930058,0,1,NA,NA
"539","t2",0.898294640351622,0.815485755417733,0,1,0.8,0
"539","t3",-0.27600178914162,0.391273346027136,0,1,0.8,0
"539","t4",0.00269193595601686,0.501073925771951,0,1,0.8,0
"539","t5",-0.504574125308401,0.306928993539953,0,1,0.8,0
"540","t1",-0.712096258925266,0.238202585373074,0,1,NA,NA
"540","t2",0.0741221265648833,0.529543395382646,0,1,0.8,0
"540","t3",0.266601932639214,0.605112166275286,0,1,0.8,0
"540","t4",-0.109842438983413,0.456267166608782,0,1,0.8,0
"540","t5",-0.77861291814263,0.218103883536011,0,1,0.8,0
"541","t1",0.800975309052115,0.788427029969171,0,1,NA,NA
"541","t2",0.187064636439279,0.57419502264238,0,1,0.8,0
"541","t3",0.615164947207163,0.730777102903452,0,1,0.8,0
"541","t4",0.560498366314951,0.712430223161599,0,1,0.8,0
"541","t5",0.436350409528167,0.668708743531196,0,1,0.8,0
"542","t1",1.02490313646534,0.847295552724972,0,1,NA,NA
"542","t2",0.879408203821601,0.81041000722243,0,1,0.8,0
"542","t3",1.51845731580351,0.935550423940889,0,1,0.8,0
"542","t4",2.06775991772194,0.980668697750782,0,1,0.8,0
"542","t5",1.35653801115865,0.912535975126218,0,1,0.8,0
"543","t1",0.540769834220839,0.70566688128747,0,1,NA,NA
"543","t2",-1.25855901495396,0.104094829276641,0,1,0.8,0
"543","t3",-0.954181995594067,0.169995763298165,0,1,0.8,0
"543","t4",-0.875758886235263,0.190580562610591,0,1,0.8,0
"543","t5",-0.689808998284434,0.245157154617529,0,1,0.8,0
"544","t1",1.96384584499905,0.975226014154032,0,1,NA,NA
"544","t2",2.81160937145208,0.997535283570604,0,1,0.8,0
"544","t3",3.249937885912,0.999422848912418,0,1,0.8,0
"544","t4",3.19306184830786,0.999296136040724,0,1,0.8,0
"544","t5",2.52962619082034,0.994290794730313,0,1,0.8,0
"545","t1",-0.334315632198542,0.369070697808638,0,1,NA,NA
"545","t2",-1.06438018703691,0.143578252775598,0,1,0.8,0
"545","t3",-0.90351385592666,0.18312661890818,0,1,0.8,0
"545","t4",-1.10942027558816,0.133624459788728,0,1,0.8,0
"545","t5",-0.810613020512951,0.208793968583329,0,1,0.8,0
"546","t1",0.146787185755965,0.558350000297651,0,1,NA,NA
"546","t2",-0.0540621461654782,0.478442825551658,0,1,0.8,0
"546","t3",-0.326256110724657,0.372115295774037,0,1,0.8,0
"546","t4",-0.755738503745605,0.22490299693794,0,1,0.8,0
"546","t5",-0.317561437216817,0.37540881481884,0,1,0.8,0
"547","t1",0.609683563763832,0.728964277775958,0,1,NA,NA
"547","t2",0.582109699323117,0.719753603838949,0,1,0.8,0
"547","t3",1.28773674641982,0.901081191257259,0,1,0.8,0
"547","t4",1.91584709096714,0.972307719145585,0,1,0.8,0
"547","t5",2.69113825745454,0.996439566134472,0,1,0.8,0
"548","t1",0.786043046172736,0.78407886554487,0,1,NA,NA
"548","t2",0.601687157472196,0.72630879990091,0,1,0.8,0
"548","t3",1.34467721879445,0.910635252708347,0,1,0.8,0
"548","t4",1.85854124689327,0.968453904165014,0,1,0.8,0
"548","t5",1.83239500378267,0.966553704054477,0,1,0.8,0
"549","t1",-0.187600123664213,0.425595064647496,0,1,NA,NA
"549","t2",-0.286844088606856,0.387115851471194,0,1,0.8,0
"549","t3",-0.566523505437481,0.285518979389288,0,1,0.8,0
"549","t4",-0.149444613794127,0.440601405123535,0,1,0.8,0
"549","t5",0.180389590118213,0.571576636921994,0,1,0.8,0
"550","t1",1.05384300236276,0.854022599058226,0,1,NA,NA
"550","t2",1.0261928695171,0.847599659129932,0,1,0.8,0
"550","t3",-0.286923189410792,0.387085567051049,0,1,0.8,0
"550","t4",-0.987748081670606,0.161638020083474,0,1,0.8,0
"550","t5",-0.754841203289027,0.225172134016118,0,1,0.8,0
"551","t1",-0.156618655206247,0.437772699631751,0,1,NA,NA
"551","t2",-0.220351473968918,0.412798717361342,0,1,0.8,0
"551","t3",0.892131191797046,0.813838691068366,0,1,0.8,0
"551","t4",0.917918406162876,0.820669207697374,0,1,0.8,0
"551","t5",1.02910983824768,0.84828596821268,0,1,0.8,0
"552","t1",-0.470549884502555,0.318981101503596,0,1,NA,NA
"552","t2",-0.668755448063522,0.251825745349559,0,1,0.8,0
"552","t3",-0.545652112485583,0.292652547649146,0,1,0.8,0
"552","t4",-0.103276196065834,0.458871883684961,0,1,0.8,0
"552","t5",0.46573917190311,0.67929889506313,0,1,0.8,0
"553","t1",0.320716043607697,0.625787205994129,0,1,NA,NA
"553","t2",-0.22664173094873,0.410351169966015,0,1,0.8,0
"553","t3",1.0393989519828,0.850690384376187,0,1,0.8,0
"553","t4",0.761016686137827,0.776676449578969,0,1,0.8,0
"553","t5",1.45851380625438,0.927650513776938,0,1,0.8,0
"554","t1",-1.34444287952226,0.0894026078749448,0,1,NA,NA
"554","t2",-1.82774979030983,0.0337935559172218,0,1,0.8,0
"554","t3",-1.61581621768416,0.0530670270526946,0,1,0.8,0
"554","t4",-2.20665496307227,0.0136690869576447,0,1,0.8,0
"554","t5",-1.25453711865135,0.104823421435318,0,1,0.8,0
"555","t1",-0.949485598182129,0.171186846680939,0,1,NA,NA
"555","t2",-0.40037436991202,0.344440399455176,0,1,0.8,0
"555","t3",-0.385792303148358,0.349825248033622,0,1,0.8,0
"555","t4",-1.65383707988323,0.0490803098635491,0,1,0.8,0
"555","t5",-1.02181629846493,0.15343392692741,0,1,0.8,0
"556","t1",-0.677466154727002,0.249055118532851,0,1,NA,NA
"556","t2",-0.523296640956563,0.30038391908613,0,1,0.8,0
"556","t3",-0.566006550781653,0.285694663680186,0,1,0.8,0
"556","t4",-0.0772533594623512,0.469210996862472,0,1,0.8,0
"556","t5",-0.471617688168101,0.31859984948148,0,1,0.8,0
"557","t1",0.45084527352468,0.673949465621263,0,1,NA,NA
"557","t2",0.63361224372812,0.73683304579556,0,1,0.8,0
"557","t3",0.108421780168164,0.543169437550789,0,1,0.8,0
"557","t4",-0.215578667597489,0.414658092801393,0,1,0.8,0
"557","t5",-0.901222784728006,0.18373493941529,0,1,0.8,0
"558","t1",-2.51553131215973,0.00594265596009791,0,1,NA,NA
"558","t2",-1.44547715485601,0.0741619526891552,0,1,0.8,0
"558","t3",-0.823543203300688,0.205099579664196,0,1,0.8,0
"558","t4",-0.805874658571863,0.210157562205769,0,1,0.8,0
"558","t5",-1.06670689258644,0.14305210685045,0,1,0.8,0
"559","t1",-0.17986319368762,0.428629985544831,0,1,NA,NA
"559","t2",0.440322837381873,0.670148348711602,0,1,0.8,0
"559","t3",0.501837224028997,0.692108986789807,0,1,0.8,0
"559","t4",0.172709957680516,0.568560291839009,0,1,0.8,0
"559","t5",-0.0318275855328455,0.487304773851226,0,1,0.8,0
"560","t1",0.66044796217267,0.745516798924655,0,1,NA,NA
"560","t2",0.22369175163435,0.588501417714337,0,1,0.8,0
"560","t3",-0.289449774035169,0.386118605031934,0,1,0.8,0
"560","t4",-1.00146902686657,0.158300053527364,0,1,0.8,0
"560","t5",-0.605641084884844,0.272376556983509,0,1,0.8,0
"561","t1",0.63131064246461,0.736081285169348,0,1,NA,NA
"561","t2",0.128832447299096,0.551254884879696,0,1,0.8,0
"561","t3",0.12796829048776,0.550912966396383,0,1,0.8,0
"561","t4",-0.250196423243399,0.401217725576721,0,1,0.8,0
"561","t5",-0.187155816935854,0.425769232823387,0,1,0.8,0
"562","t1",-0.971836793348843,0.165565874194726,0,1,NA,NA
"562","t2",0.112487745308802,0.544781657050434,0,1,0.8,0
"562","t3",-0.382556848684741,0.351024185169291,0,1,0.8,0
"562","t4",-0.674913652043543,0.249865313183366,0,1,0.8,0
"562","t5",-0.733374599268158,0.231664993546172,0,1,0.8,0
"563","t1",-1.1001945630577,0.135623679496348,0,1,NA,NA
"563","t2",-0.717752732877249,0.23645488121139,0,1,0.8,0
"563","t3",-0.0475384969644063,0.48104202443192,0,1,0.8,0
"563","t4",-0.00496087536488654,0.498020905186829,0,1,0.8,0
"563","t5",-0.00625112780285147,0.497506177060947,0,1,0.8,0
"564","t1",1.81906908641923,0.965549554675817,0,1,NA,NA
"564","t2",1.68424732024249,0.953933059197936,0,1,0.8,0
"564","t3",1.44072955691136,0.925169449360191,0,1,0.8,0
"564","t4",0.750700646608772,0.773583583099921,0,1,0.8,0
"564","t5",1.52196951206137,0.935991639946411,0,1,0.8,0
"565","t1",-0.0257029844540386,0.489747121697292,0,1,NA,NA
"565","t2",-0.528475716054196,0.298584598737258,0,1,0.8,0
"565","t3",0.0529975270834721,0.52113306097608,0,1,0.8,0
"565","t4",0.152169676846713,0.560473445108985,0,1,0.8,0
"565","t5",-0.165497091599738,0.434276369418419,0,1,0.8,0
"566","t1",-0.447818110234622,0.327142236055806,0,1,NA,NA
"566","t2",-1.14946225711301,0.125182710643831,0,1,0.8,0
"566","t3",-0.808003886803217,0.209544172317792,0,1,0.8,0
"566","t4",0.310278413862573,0.621825377540551,0,1,0.8,0
"566","t5",-0.0210308156471763,0.491610536888125,0,1,0.8,0
"567","t1",0.250869264115483,0.599042405840009,0,1,NA,NA
"567","t2",-0.234689925200346,0.407224703947581,0,1,0.8,0
"567","t3",-0.511897718917962,0.304361297355047,0,1,0.8,0
"567","t4",-0.632036744348345,0.263681433623265,0,1,0.8,0
"567","t5",-0.108114384405368,0.456952478965902,0,1,0.8,0
"568","t1",0.882241171151152,0.811176799004897,0,1,NA,NA
"568","t2",0.764330781478813,0.777664926831229,0,1,0.8,0
"568","t3",0.384052019161423,0.649530053693086,0,1,0.8,0
"568","t4",0.580975616211852,0.719371556214608,0,1,0.8,0
"568","t5",0.64798969968837,0.741504193811831,0,1,0.8,0
"569","t1",-0.540678429359027,0.294364624423906,0,1,NA,NA
"569","t2",0.607842259232866,0.728353950811859,0,1,0.8,0
"569","t3",0.128260785642742,0.551028701373617,0,1,0.8,0
"569","t4",0.593571272707063,0.723600550126483,0,1,0.8,0
"569","t5",0.58373745049863,0.720301516633966,0,1,0.8,0
"570","t1",-0.79302727423721,0.213880966184661,0,1,NA,NA
"570","t2",-1.9783140924808,0.0239466421455394,0,1,0.8,0
"570","t3",-1.99128970463243,0.0232245233331522,0,1,0.8,0
"570","t4",-1.84525860563986,0.0324999644585997,0,1,0.8,0
"570","t5",-1.72165181681971,0.042566305284105,0,1,0.8,0
"571","t1",1.03211626793832,0.848991173086688,0,1,NA,NA
"571","t2",0.00139086504356994,0.500554874693311,0,1,0.8,0
"571","t3",-0.195984331033576,0.422311215097322,0,1,0.8,0
"571","t4",-0.624022502294706,0.266306403598271,0,1,0.8,0
"571","t5",-0.531858485350788,0.297412006085112,0,1,0.8,0
"572","t1",0.0912526804647063,0.53635409171693,0,1,NA,NA
"572","t2",-0.495688186140921,0.310057211723035,0,1,0.8,0
"572","t3",-0.789539061361796,0.214898504492295,0,1,0.8,0
"572","t4",-0.694416005076115,0.243710679694848,0,1,0.8,0
"572","t5",-0.246243543054576,0.402746855277847,0,1,0.8,0
"573","t1",-0.511886165194015,0.304365340620279,0,1,NA,NA
"573","t2",-0.419064093549492,0.337584645686223,0,1,0.8,0
"573","t3",-0.600281717987364,0.274159250320315,0,1,0.8,0
"573","t4",0.0884245754150819,0.535230385279947,0,1,0.8,0
"573","t5",-0.843995426933629,0.199335980524796,0,1,0.8,0
"574","t1",2.19739065380509,0.986003720900044,0,1,NA,NA
"574","t2",1.68046720511229,0.9535667750756,0,1,0.8,0
"574","t3",0.936748209606621,0.825555954320569,0,1,0.8,0
"574","t4",1.10358223388265,0.865112799295633,0,1,0.8,0
"574","t5",1.20226804144618,0.885370152628564,0,1,0.8,0
"575","t1",0.342328080852251,0.633947997353971,0,1,NA,NA
"575","t2",0.645773125346075,0.740786852495809,0,1,0.8,0
"575","t3",0.524474305193613,0.700025656605776,0,1,0.8,0
"575","t4",0.701834242627233,0.758608729391969,0,1,0.8,0
"575","t5",0.684923473865528,0.75330389378528,0,1,0.8,0
"576","t1",-0.773438037556544,0.219631592975929,0,1,NA,NA
"576","t2",-1.2105835658238,0.113027522941154,0,1,0.8,0
"576","t3",-0.360672026931399,0.359172319197526,0,1,0.8,0
"576","t4",-0.337415468328563,0.367901862808381,0,1,0.8,0
"576","t5",0.165411331964639,0.565689882540931,0,1,0.8,0
"577","t1",0.0111427864342837,0.504445236641914,0,1,NA,NA
"577","t2",0.435521688465017,0.668408100099919,0,1,0.8,0
"577","t3",-0.508045452615044,0.305710733892085,0,1,0.8,0
"577","t4",-1.00353047827518,0.157802489537232,0,1,0.8,0
"577","t5",-1.02162187472396,0.153479950169413,0,1,0.8,0
"578","t1",1.73134676616691,0.958305032458156,0,1,NA,NA
"578","t2",1.74106994022891,0.959164340164771,0,1,0.8,0
"578","t3",0.88177815771416,0.811051607198054,0,1,0.8,0
"578","t4",0.6276993209899,0.734899534871703,0,1,0.8,0
"578","t5",0.754888257488702,0.774841983992763,0,1,0.8,0
"579","t1",0.739874486454309,0.770311921602115,0,1,NA,NA
"579","t2",0.701406863298805,0.758475429990295,0,1,0.8,0
"579","t3",0.124664400260785,0.549605379021677,0,1,0.8,0
"579","t4",-0.426440994001356,0.334893267752791,0,1,0.8,0
"579","t5",-0.554234529442102,0.289709175044909,0,1,0.8,0
"580","t1",1.93772936679099,0.973671875428408,0,1,NA,NA
"580","t2",1.80961025012639,0.964821875371173,0,1,0.8,0
"580","t3",2.11489163438862,0.982780407822295,0,1,0.8,0
"580","t4",2.21629125180269,0.986664219111477,0,1,0.8,0
"580","t5",1.68411422195743,0.95392020183197,0,1,0.8,0
"581","t1",-0.881349224671906,0.189064415404573,0,1,NA,NA
"581","t2",-1.13648985269647,0.127875804992916,0,1,0.8,0
"581","t3",-0.771916651092059,0.220081897302065,0,1,0.8,0
"581","t4",-0.213284149790243,0.415552667884127,0,1,0.8,0
"581","t5",-0.969538951001104,0.166138177916987,0,1,0.8,0
"582","t1",1.04006896274485,0.850846068933606,0,1,NA,NA
"582","t2",-0.52141373936893,0.301039291176159,0,1,0.8,0
"582","t3",-1.70328164928762,0.0442576865337847,0,1,0.8,0
"582","t4",-1.65745279398097,0.0487139826393544,0,1,0.8,0
"582","t5",-2.12402095222345,0.0168341957996895,0,1,0.8,0
"583","t1",-0.875487238590987,0.190654425416142,0,1,NA,NA
"583","t2",-1.04621347625631,0.147731241166729,0,1,0.8,0
"583","t3",-0.828254658478013,0.203763147544224,0,1,0.8,0
"583","t4",0.518297157089596,0.697874521923955,0,1,0.8,0
"583","t5",-0.61687384990572,0.268658968191675,0,1,0.8,0
"584","t1",0.398428094065826,0.654842673800886,0,1,NA,NA
"584","t2",-0.246481439888583,0.402654785077336,0,1,0.8,0
"584","t3",0.140349910687069,0.555808234243364,0,1,0.8,0
"584","t4",-1.14593871102245,0.125910256190297,0,1,0.8,0
"584","t5",-0.173817906352813,0.431004285687281,0,1,0.8,0
"585","t1",0.754789685833463,0.774812408257276,0,1,NA,NA
"585","t2",0.633769712611535,0.736884439064602,0,1,0.8,0
"585","t3",0.763750911379186,0.777492152488502,0,1,0.8,0
"585","t4",0.727335076252022,0.766489642171237,0,1,0.8,0
"585","t5",-0.490500273766821,0.311889968070409,0,1,0.8,0
"586","t1",-0.548703884896479,0.291604339843616,0,1,NA,NA
"586","t2",0.470282069843431,0.680923247028775,0,1,0.8,0
"586","t3",0.337510395884788,0.632133911675046,0,1,0.8,0
"586","t4",-1.06242572676549,0.14402122980731,0,1,0.8,0
"586","t5",-0.854051819975959,0.196538138849298,0,1,0.8,0
"587","t1",0.279591162085965,0.610104405786842,0,1,NA,NA
"587","t2",0.134272361191098,0.553406396059663,0,1,0.8,0
"587","t3",0.652613966375367,0.74299741031439,0,1,0.8,0
"587","t4",0.190091307271401,0.575381209158578,0,1,0.8,0
"587","t5",-0.84363009080279,0.199438072009013,0,1,0.8,0
"588","t1",-0.0879627892038956,0.464953125687316,0,1,NA,NA
"588","t2",-0.93834202868078,0.174034333718952,0,1,0.8,0
"588","t3",-1.58669878348467,0.0562904410016495,0,1,0.8,0
"588","t4",-0.850532275312103,0.197514612104689,0,1,0.8,0
"588","t5",-0.822422693064686,0.205418184129198,0,1,0.8,0
"589","t1",-0.285791120244309,0.387519054813311,0,1,NA,NA
"589","t2",-0.555258064098196,0.289359079194749,0,1,0.8,0
"589","t3",0.212177169230539,0.584015591223291,0,1,0.8,0
"589","t4",-0.0921983325639427,0.463270231412473,0,1,0.8,0
"589","t5",-1.10371844529061,0.134857645862612,0,1,0.8,0
"590","t1",-0.0213380654955803,0.491487989434972,0,1,NA,NA
"590","t2",0.283784880824268,0.611712379123244,0,1,0.8,0
"590","t3",-0.176826990168843,0.429822144011277,0,1,0.8,0
"590","t4",1.10120960947989,0.864597279812367,0,1,0.8,0
"590","t5",0.415691135846042,0.661181985800354,0,1,0.8,0
"591","t1",-0.457136996519335,0.323786289896816,0,1,NA,NA
"591","t2",-1.02256533896321,0.153256702392975,0,1,0.8,0
"591","t3",-1.1709328451211,0.120812885770501,0,1,0.8,0
"591","t4",-1.02197822128428,0.153395604156511,0,1,0.8,0
"591","t5",-0.446675631512356,0.327554639473854,0,1,0.8,0
"592","t1",-0.522392459552613,0.300698552513495,0,1,NA,NA
"592","t2",-0.522947792165711,0.300505292468704,0,1,0.8,0
"592","t3",1.02467991389649,0.847242878198388,0,1,0.8,0
"592","t4",-0.675100151732491,0.249806068628284,0,1,0.8,0
"592","t5",-1.54991251324485,0.0605812579120063,0,1,0.8,0
"593","t1",-0.442414785015831,0.329094541026279,0,1,NA,NA
"593","t2",-0.550987107753854,0.290821256181756,0,1,0.8,0
"593","t3",0.586561206651858,0.721250778431051,0,1,0.8,0
"593","t4",0.419553742270602,0.662594256589766,0,1,0.8,0
"593","t5",-0.681573143099724,0.247754451004847,0,1,0.8,0
